Ticker,Company Name,Sector,Industry,Fiscal_Year,Report Date,Revenue,COGS,SGA,Operating_Income,Net_Income,Total Assets,COGS_ratio,SGA_ratio,Operating_margin,Net_margin,Log_Assets
HFFG,HF Foods Group Inc.,Consumer Defensive,Retail - Defensive,2022,2022-12-31,1170467000.0,-964955000.0,-194953000.0,10559000.0,460000,637529000.0,0.8244188003591729,0.1665600140798502,0.009021185560976943,0.0003930055268538113,20.273110324158285
HFFG,HF Foods Group Inc.,Consumer Defensive,Retail - Defensive,2023,2023-12-31,1148493000.0,-944462000.0,-195062000.0,8969000.0,-2174000,596520000.0,0.8223489390009343,0.1698416969019402,0.007809364097125538,-0.0018929153246907034,20.206623327858857
HFFG,HF Foods Group Inc.,Consumer Defensive,Retail - Defensive,2024,2024-12-31,1201667000.0,-996473000.0,-198026000.0,7168000.0,-48511000,549991000.0,0.8292422110285129,0.16479274208245712,0.005965046889029989,-0.040369753018099024,20.125412472420543
HIBB,HIBBETT SPORTS INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1419657000.0,-915169000.0,-356856000.0,118049000.0,74266000,808166000.0,0.644640923828784,0.25136775995891963,0.08315318418463051,0.05231263608040534,20.510278040928878
HIBB,HIBBETT SPORTS INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,1691184000.0,-1044777000.0,-382414000.0,228166000.0,174313000,703217000.0,0.6177784321516759,0.22612205413485464,0.13491494716127872,0.10307157589002734,20.371176079242115
HIBB,HIBBETT SPORTS INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,1708316000.0,-1106415000.0,-389563000.0,168419000.0,128057000,939160000.0,0.6476641323970507,0.22803919181228766,0.09858773201211017,0.0749609557014042,20.66049641669333
HIBB,HIBBETT SPORTS INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,1728887000.0,-1145184000.0,-397674000.0,137021000.0,103158000,909222000.0,0.662382214684939,0.23001734641998003,0.07925387836220643,0.05966728883958292,20.628099846746267
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,300522000.0,-192626000.0,-115731000.0,-13540000.0,-14466000,240732000.0,0.6409713764716061,0.38509992612853633,-0.04505493774166284,-0.04813624293728912,19.299194839492227
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,318639000.0,-209467000.0,-138319000.0,-36826000.0,-38679000,272597000.0,0.6573802955695944,0.4340931273321847,-0.11557279554605682,-0.12138815399244914,19.42350507203042
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,313651000.0,-221336000.0,-135099000.0,-49780000.0,-49019000,240599000.0,0.7056760539580617,0.4307303340336871,-0.1587114340461213,-0.15628517046016113,19.29864220522024
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,344365000.0,-243833000.0,-131022000.0,-36704000.0,-39238000,201621000.0,0.7080655699621041,0.38047420614754696,-0.10658458321838747,-0.1139430546077563,19.121900255403183
HNST,"The Honest Company, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,378340000.0,-233683000.0,-144137000.0,-6331000.0,-6124000,247393000.0,0.6176534334196754,0.38097214146006236,-0.01673362583919226,-0.016186498916318653,19.326488723262063
HOME,At Home Group Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1737063000.0,-1135450000.0,-348203000.0,244635000.0,-149729000,2524913000.0,0.6536608056242059,0.20045502091749118,0.14083254320655036,-0.0861966434147754,21.649472443634586
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,62792981.0,-27984335.0,-29334497.0,5474149.0,4783773,18816991.0,0.4456602402743071,0.467162038381328,0.08717772134436491,0.07618324411131237,16.75027079623576
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,95930091.0,-46942770.0,-50906679.0,-1919358.0,-1477623,25731976.0,0.4893435366385715,0.5306643459766968,-0.020007882615268237,-0.015403123093044913,17.06324497882178
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,132124202.0,-65606947.0,-69520678.0,-3003423.0,-2429694,19550280.0,0.49655510502156147,0.5261767106074934,-0.02273181562905485,-0.018389469629493012,16.788500166543727
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,138252861.0,-66242153.0,-71279768.0,730940.0,657447,19966964.0,0.4791376650064406,0.5155753557967961,0.005286979196763241,0.0047553952608619075,16.8095896657925
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,748252000.0,-329258000.0,-377288000.0,76605000.0,59148000,680372000.0,0.4400362444737869,0.5042258490455087,0.10237861041467314,0.07904823508657512,20.33815026537583
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,1012799000.0,-438174000.0,-456267000.0,118358000.0,90803000,686290000.0,0.4326366830930915,0.4505010372245628,0.11686227968234565,0.08965549926490844,20.34681083688534
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,1047215000.0,-442990000.0,-486298000.0,117927000.0,89358000,649049000.0,0.4230172409677096,0.46437264554079155,0.11261011349149888,0.0853291826415779,20.29101877258874
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,862133000.0,-339041000.0,-455812000.0,67280000.0,56319000,654133000.0,0.3932583487698534,0.528702647967309,0.07803900326283764,0.06532518764506172,20.298821252660208
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,722899000.0,-283821000.0,-419221000.0,19857000.0,19956000,648747000.0,0.39261501260895365,0.5799164198594824,0.027468567531563882,0.027605516123275865,20.290553368156225
HWGC,HWGC Holdings Limited,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,3084279.0,-430281.0,-1873772.0,780226.0,5918970,63825261.0,0.13950780717308647,0.6075235087357531,0.25296868409116036,1.9190773597330202,17.97165961039016
IMBI,"iMedia Brands, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,454171000.0,-287118000.0,-150256000.0,-7225000.0,-13234000,226637000.0,0.6321803902054512,0.33083574248465886,-0.015908105096978892,-0.02913880454718597,19.238860176547533
IMBI,"iMedia Brands, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,551134000.0,-328518000.0,-197101000.0,-10091000.0,-22008000,522647000.0,0.5960764532763357,0.35762809044624355,-0.018309521822279157,-0.0399322124927876,20.074416841947563
IMKTA,INGLES MARKETS INC,Consumer Defensive,Retail - Defensive,2020,2020-09-30,4610609025.0,-3412357115.0,-921749183.0,276502727.0,178601433,1899298902.0,0.7401098415626339,0.19991918160963562,0.05997097682773048,0.03873705882055354,21.364750656074573
IMKTA,INGLES MARKETS INC,Consumer Defensive,Retail - Defensive,2021,2021-09-30,4987919603.0,-3684486289.0,-963331599.0,340101715.0,249731458,2018343955.0,0.7386819720959323,0.19313294432825284,0.0681850835758148,0.05006725807083944,21.42554318786241
IVDN,INNOVATIVE DESIGNS INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-10-31,1382733.0,-753723.0,-495815.0,133195.0,96923,1692830.0,0.5450965587716501,0.3585760953126887,0.09632734591566124,0.07009523892175858,14.341912242606284
IVFH,"Innovative Food Holdings, Inc.",Consumer Defensive,Retail - Defensive,2020,2020-12-31,51676028.0,-37859500.0,-19531818.0,-5715290.0,-7665024,23150275.0,0.7326317727051312,0.37796670440692537,-0.11059847711205668,-0.1483284280285629,16.957517217475637
IVFH,"Innovative Food Holdings, Inc.",Consumer Defensive,Retail - Defensive,2021,2021-12-31,62212148.0,-45261401.0,-20540229.0,-3589482.0,-716331,23782938.0,0.7275331660305315,0.3301642791693995,-0.05769744519993105,-0.011514326751746299,16.984478990796344
IVFH,"Innovative Food Holdings, Inc.",Consumer Defensive,Retail - Defensive,2022,2022-12-31,78904175.0,-61377384.0,-18332503.0,-805712.0,-1350002,23420202.0,0.7778724509824734,0.23233882110800855,-0.010211272090481904,-0.01710938616365991,16.969109541203395
IVFH,"Innovative Food Holdings, Inc.",Consumer Defensive,Retail - Defensive,2023,2023-12-31,70388962.0,-53347220.0,-16720523.0,321219.0,-4355152,21323086.0,0.7578918410531469,0.23754467355265163,0.004563485394201437,-0.061872655545055485,16.87530089350382
IVFH,"Innovative Food Holdings, Inc.",Consumer Defensive,Retail - Defensive,2024,2024-12-31,72134376.0,-55280668.0,-16314986.0,538722.0,2611514,27346373.0,0.7663567783548859,0.2261749100040735,0.007468311641040604,0.036203460053497935,17.12409446377862
JAN,JanOne Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,33867000.0,-25040000.0,-17823000.0,-8996000.0,-8498000,24351000.0,0.7393628015472289,0.5262645052706174,-0.2656273068178463,-0.25092272713851244,17.00808347441142
JAN,JanOne Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,40022000.0,-31154000.0,-12089000.0,-3221000.0,10259000,15165000.0,0.778421867972615,0.3020588676228075,-0.08048073559542251,0.2563340162910399,16.534500699104818
JAN,JanOne Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,12532000.0,-6238000.0,-13856000.0,-7562000.0,-6245000,82436000.0,0.497765719757421,1.105649537184807,-0.6034152569422279,-0.49832428981806576,18.227532792673536
JD,"JD.com, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,108057846517.0,-92249393982.0,-4863169605.0,1549433510.0,7158197359,63749328360.0,0.8537037980623372,0.04500524267096986,0.014338926417122687,0.06624412377007578,24.878224485400036
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,426730000.0,-181103000.0,-343448000.0,-97821000.0,-139404000,497182000.0,0.4243971597965927,0.804836782040166,-0.2292339418367586,-0.32667963349190354,20.024466714210178
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,585206000.0,-190770000.0,-335716000.0,58720000.0,-28143000,451849000.0,0.3259877718273565,0.5736714934570049,0.10034073471563859,-0.0480907577844383,19.928858611185966
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,618528000.0,-193218000.0,-345163000.0,80147000.0,42175000,466417000.0,0.3123835945987894,0.5580394096952765,0.1295769957059341,0.06818608050080191,19.96059064173595
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,608043000.0,-177261000.0,-344543000.0,86239000.0,36201000,428180000.0,0.2915270794993117,0.566642490744898,0.1418304297557903,0.059536907751589936,19.87505422588285
JILL,"J.Jill, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,610857000.0,-181001000.0,-353382000.0,76474000.0,39483000,417699000.0,0.29630666424384106,0.5785020061978499,0.12519132955830906,0.06463542203821844,19.850271635401814
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,10715000000.0,-7600000000.0,-4162000000.0,-1047000000.0,-690000000,9538000000.0,0.7092860475968269,0.3884274381707886,-0.09771348576761549,-0.06439570695286981,22.978549656822445
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,14789000000.0,-9344000000.0,-4953000000.0,492000000.0,178000000,8869000000.0,0.6318209480018933,0.33491108256136315,0.033267969436743525,0.01203597268239908,22.905827887340728
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,15530000000.0,-10019000000.0,-5046000000.0,465000000.0,245000000,8745000000.0,0.6451384417256922,0.32491951062459756,0.02994204764971024,0.015775917578879587,22.891747945416977
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,14693000000.0,-9303000000.0,-4855000000.0,535000000.0,134000000,8444000000.0,0.6331586469747499,0.3304294562036344,0.03641189682161573,0.009119989110460764,22.856721966932486
JWN,NORDSTROM INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,15016000000.0,-9396000000.0,-5125000000.0,495000000.0,294000000,8966000000.0,0.6257325519445924,0.341302610548748,0.032964837506659565,0.019579115610015983,22.91670548267966
KAR,Openlane Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,1326900000.0,-744300000.0,-374500000.0,99000000.0,500000,6798199999.0,0.5609314944607733,0.28223679252392797,0.07460999321727334,0.00037681814756198657,22.639923708058234
KAR,Openlane Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,1450600000.0,-792500000.0,-420700000.0,127500000.0,66500000,7450700000.0,0.5463256583482696,0.2900179236178133,0.08789466427685096,0.045843099407141874,22.731573824655484
KAR,Openlane Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,1519400000.0,-834300000.0,-445100000.0,139800000.0,241200000,5119800000.0,0.549098328287482,0.2929445833881795,0.09201000394892721,0.15874687376596025,22.356381212734867
KAR,Openlane Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,1645100000.0,-867600000.0,-430400000.0,245600000.0,-154100000,4726300000.0,0.5273843535347396,0.26162543310437053,0.14929183636253116,-0.093672117196523,22.276408492325306
KR,KROGER CO,Consumer Defensive,Retail - Defensive,2020,2021-01-31,132498000000.0,-101597000000.0,-24500000000.0,2780000000.0,2585000000,48662000000.0,0.766781385379402,0.18490845144832374,0.020981448776585306,0.019509728448731303,24.6081642749779
KR,KROGER CO,Consumer Defensive,Retail - Defensive,2021,2022-01-31,137888000000.0,-107539000000.0,-23203000000.0,3477000000.0,1655000000,49086000000.0,0.7799010791366906,0.16827425156648873,0.025216117428637736,0.012002494778370851,24.616839698706027
KR,KROGER CO,Consumer Defensive,Retail - Defensive,2022,2023-01-31,148258000000.0,-116480000000.0,-23848000000.0,4126000000.0,2244000000,49623000000.0,0.7856574350119386,0.1608547262205075,0.027829864155728527,0.015135776821486868,24.627720272874605
KR,KROGER CO,Consumer Defensive,Retail - Defensive,2023,2024-01-31,150039000000.0,-116675000000.0,-26252000000.0,3096000000.0,2164000000,50505000000.0,0.7776311492345324,0.17496784169449275,0.020634634994901327,0.014422916708322502,24.645338178227558
KR,KROGER CO,Consumer Defensive,Retail - Defensive,2024,2025-01-31,147123000000.0,-113720000000.0,-25431000000.0,3849000000.0,2665000000,52616000000.0,0.7729586808316851,0.17285536591831324,0.026161782997899716,0.0181140950089381,24.686286092945462
KSPN,Kaspien Holdings Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,158345000.0,-141951436.0,-22029689.0,-5725000.0,-3892000,45292000.0,0.8964693296283431,0.13912462660646058,-0.036155230667213996,-0.024579241529571506,17.62864097441607
KSPN,Kaspien Holdings Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,143713000.0,-110940000.0,-40368861.0,-9618000.0,-8031000,46682000.0,0.7719552162991518,0.2808991601316513,-0.06692505201338779,-0.05588220968179636,17.65886920936627
KSPN,Kaspien Holdings Inc.,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,128228000.0,-103838000.0,-38589772.0,-15424000.0,-19044000,40739000.0,0.8097919331191316,0.3009465327385594,-0.12028574102380135,-0.1485167046198958,17.522696422560845
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,15955000000.0,-10360000000.0,-5021000000.0,-300000000.0,-163000000,15337000000.0,0.6493262300219367,0.3146975869633344,-0.01880288310874334,-0.010216233155750548,23.453534046615054
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,19433000000.0,-11437000000.0,-5478000000.0,1680000000.0,938000000,15054000000.0,0.5885349662944476,0.28189162764369885,0.08645088251942572,0.04826840940667936,23.434909573558752
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,18098000000.0,-11457000000.0,-5587000000.0,246000000.0,-19000000,14345000000.0,0.6330533760636534,0.3087081445463587,0.013592662172615759,-0.0010498397612995912,23.38666728637974
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,17476000000.0,-10498000000.0,-5512000000.0,717000000.0,317000000,14009000000.0,0.6007095445181964,0.315403982604715,0.041027695124742504,0.018139162279697873,23.362965817160386
KSS,KOHLS Corp,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,16221000000.0,-9661000000.0,-5308000000.0,509000000.0,109000000,13559000000.0,0.5955859688058689,0.3272301337772024,0.03137907650576413,0.006719684359780532,23.330316370426583
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,365165547.0,-164265492.0,-340543460.0,-127720795.0,-77277620,806836950.0,0.44983841808055347,0.9325728092305487,-0.34976135084288223,-0.21162352427514197,20.508632161210794
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,444159408.0,-193905884.0,-397419348.0,-149626879.0,-229582766,747185537.0,0.4365682241723449,0.8947673759507533,-0.3368765274471007,-0.5168927233440477,20.43182408842819
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,461196635.0,-189634973.0,-394953822.0,-128298714.0,-139938524,740209522.0,0.4111803049040026,0.856367527486405,-0.27818657870302976,-0.30342485911676265,20.422443841924373
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,355613722.0,-157832064.0,-352974296.0,-146560123.0,-178834928,655481864.0,0.4438300724514787,0.992577828591215,-0.41213292382457617,-0.5028909654954203,20.300881193355835
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,1427448000.0,-821595000.0,-518897000.0,41142000.0,10836000,1045508000.0,0.5755691275619147,0.36351376722654694,0.02882206567244481,0.007591169695848815,20.76776872864491
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,1636624000.0,-945164000.0,-571767000.0,79786000.0,33369000,1036634000.0,0.577508334229487,0.34935757999393874,0.04875035438805737,0.020388922562543384,20.759244762718936
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,1555429000.0,-961663000.0,-527374000.0,24725000.0,-12530000,1082148000.0,0.6182622286198856,0.33905372729967104,0.015895936105087407,-0.008055655385105973,20.802213791750486
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,1472508000.0,-846981000.0,-550211000.0,29185000.0,-130684000,811479000.0,0.5751961958780529,0.3736556949096372,0.019819926275442986,-0.08874926316189793,20.514369066580382
LE,"LANDS' END, INC.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,1362935000.0,-709590000.0,-561804000.0,50957000.0,6233000,765481000.0,0.5206337793071569,0.4122016090275765,0.0373876964051844,0.004573218825549274,20.456014952375146
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,38604289.0,-21215669.0,-4046731.0,5819511.0,4423872,26237023.0,0.5495676659140128,0.10482594304482593,0.1507477834911038,0.11459534975504924,17.08268206286001
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,72475813.0,-41029710.0,-4621164.0,16655300.0,12574437,49166820.0,0.5661158985550118,0.06376146480757656,0.2298049419604303,0.1734983918014138,17.710729563715244
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,76335539.0,-45202712.0,-6616137.0,13250851.0,9960453,51927370.0,0.5921581558492697,0.08667177944469613,0.17358691866969067,0.1304825135249258,17.765356569438822
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,47241187.0,-27435115.0,-7566544.0,1314502.0,803159,47607372.0,0.5807456743201648,0.16016837172190446,0.027825338088985782,0.017001245121127037,17.678498181159497
LEAT,Leatt Corp,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-12-31,44027942.0,-26314945.0,-8334459.0,-3381768.0,-2204664,46488946.0,0.5976873731686119,0.18929930906150463,-0.07680958605787207,-0.05007420060651484,17.654725121867497
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-09-30,1112229000.0,-651516000.0,-314338000.0,146375000.0,58561000,746438000.0,0.5857750517204641,0.2826198561627147,0.13160509211682125,0.05265192689634958,20.430823117241143
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-09-30,1342917000.0,-747757000.0,-386075000.0,209085000.0,126634000,1042232000.0,0.5568154993942291,0.28748984486755325,0.1556946557382176,0.09429771162327977,20.76463040424743
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-09-30,1562120000.0,-888379000.0,-434987000.0,238754000.0,159029000,1109631000.0,0.56870086805111,0.27845940132640257,0.1528397306224874,0.10180331856707552,20.827293364570313
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-09-30,1451209000.0,-902986000.0,-446044000.0,102179000.0,27242000,1034435000.0,0.6222301543058236,0.3073602768450306,0.07040956884914579,0.018771934297540878,20.75712122088971
LESL,"Leslie's, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-09-30,1330121000.0,-853331000.0,-419673000.0,57117000.0,-23379000,1050325000.0,0.6415438896160575,0.31551490428314416,0.04294120610079835,-0.01757659641491263,20.772365477032753
LFMDP,"LifeMD, Inc.",Consumer Defensive,Retail - Defensive,2020,2020-12-31,37293910.0,-8861186.0,-84012440.0,-57372704.0,-58646943,13402991.0,0.2376041021174771,2.2527120379708108,-1.5383933730735126,-1.5725608551101238,16.41098844896895
LFMDP,"LifeMD, Inc.",Consumer Defensive,Retail - Defensive,2021,2021-12-31,92875806.0,-17995394.0,-122076529.0,-53352924.0,-60897704,49923243.0,0.19375760787475696,1.3144061328522954,-0.5744544924864501,-0.6556896421442631,17.725997243857687
LFMDP,"LifeMD, Inc.",Consumer Defensive,Retail - Defensive,2022,2022-12-31,119033520.0,-18668028.0,-125330212.0,-36715983.0,-45535659,25665853.0,0.15683000889161305,1.0528984776725077,-0.3084507876436822,-0.38254484115062715,17.06067198934865
LFMDP,"LifeMD, Inc.",Consumer Defensive,Retail - Defensive,2023,2023-12-31,152547006.0,-18900464.0,-128145698.0,-8428760.0,-20595992,58480709.0,0.12389927862628781,0.8400407281674214,-0.05525352624750957,-0.1350140690404635,17.884207497135314
LL,"Lumber Liquidators Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-12-31,1097702000.0,-669990000.0,-371430000.0,56282000.0,61427000,674348000.0,0.6103569092522378,0.33837052314744803,0.05127256760031411,0.05595963203127989,20.329256856103807
LL,"Lumber Liquidators Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-12-31,1152344000.0,-712302000.0,-387356000.0,52686000.0,41698000,605892000.0,0.6181331269134911,0.336146150802191,0.04572072228431788,0.03618537520046097,20.222212310329123
LL,"Lumber Liquidators Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-12-31,1110679000.0,-709516000.0,-412885000.0,-11722000.0,-12081000,613953000.0,0.6388128343112637,0.37174107010216273,-0.010553904413426381,-0.010877130115902075,20.235428935950257
LL,"Lumber Liquidators Holdings, Inc.",Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-12-31,904746000.0,-582033000.0,-403499000.0,-80786000.0,-103494000,535574000.0,0.6433109403081085,0.4459804188136781,-0.08929135912178666,-0.11439011612098865,20.098849626913687
LOW,LOWES COMPANIES INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,89597000000.0,-60025000000.0,-18526000000.0,9647000000.0,5835000000,46735000000.0,0.6699443061709656,0.2067703159704008,0.10767101577061731,0.06512494837996807,24.567759185580957
LOW,LOWES COMPANIES INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,96250000000.0,-64194000000.0,-18301000000.0,12093000000.0,8442000000,44640000000.0,0.6669506493506494,0.19014025974025975,0.12564155844155844,0.0877090909090909,24.521896155019466
LOW,LOWES COMPANIES INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,97059000000.0,-64802000000.0,-20332000000.0,10159000000.0,6437000000,43708000000.0,0.6676557557774138,0.2094808312469735,0.10466829454249477,0.06632048547790519,24.50079698865491
LOW,LOWES COMPANIES INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2024-01-31,86377000000.0,-57533000000.0,-15570000000.0,11557000000.0,7726000000,41795000000.0,0.6660685136089468,0.18025631823286292,0.1337971913819651,0.08944510691503525,24.456042552097532
LOW,LOWES COMPANIES INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2025-01-31,83674000000.0,-55797000000.0,-15682000000.0,10466000000.0,6957000000,43102000000.0,0.6668379663933839,0.18741783588689437,0.12508067022014008,0.08314410689102947,24.486835236691793
LQDT,LIQUIDITY SERVICES INC,Consumer Cyclical,Retail - Apparel & Specialty,2020,2020-09-30,205940000.0,-96016000.0,-64795000.0,-3697000.0,-3774000,196634000.0,0.46623288336408664,0.31463047489560064,-0.017951830630280663,-0.018325725939594056,19.0968546907046
LQDT,LIQUIDITY SERVICES INC,Consumer Cyclical,Retail - Apparel & Specialty,2021,2021-09-30,257531000.0,-107678000.0,-66573000.0,27168000.0,50949000,255576000.0,0.41811665391739244,0.25850480136371934,0.10549409585642117,0.19783637697985873,19.359030379345466
LQDT,LIQUIDITY SERVICES INC,Consumer Cyclical,Retail - Apparel & Specialty,2022,2022-09-30,280050000.0,-119407000.0,-71506000.0,22905000.0,40324000,288104000.0,0.4263774326013212,0.25533297625424034,0.0817889662560257,0.14398857346902338,19.478832084026408
LQDT,LIQUIDITY SERVICES INC,Consumer Cyclical,Retail - Apparel & Specialty,2023,2023-09-30,314462000.0,-142322000.0,-77517000.0,26104000.0,20977000,288969000.0,0.4525888660633081,0.24650673213297633,0.08301161984595913,0.06670758311020092,19.481829973887265
LQDT,LIQUIDITY SERVICES INC,Consumer Cyclical,Retail - Apparel & Specialty,2024,2024-09-30,363318000.0,-178152000.0,-86794000.0,23404000.0,19989000,346888000.0,0.4903472990603273,0.23889265051552636,0.06441739743145124,0.05501791818737305,19.664512519240187
LULU,lululemon athletica inc.,Consumer Cyclical,Retail - Apparel & Specialty,2020,2021-01-31,4401879000.0,-1937888000.0,-1609003000.0,849828000.0,588913000,4185215000.0,0.4402410879535762,0.36552640361082167,0.1930602817569497,0.13378673062117336,22.154823913522854
LULU,lululemon athletica inc.,Consumer Cyclical,Retail - Apparel & Specialty,2021,2022-01-31,6256617000.0,-2648052000.0,-2225034000.0,1374749000.0,975322000,4942478000.0,0.4232402271067575,0.3556289285407753,0.21972721040779705,0.15588647986603624,22.32113266181047
LULU,lululemon athletica inc.,Consumer Cyclical,Retail - Apparel & Specialty,2022,2023-01-31,8110518000.0,-3618178000.0,-2757447000.0,1726141000.0,854800000,5607038000.0,0.44610936070914337,0.33998407993176266,0.21282746675366482,0.10539400812623806,22.447288431307715
